user_id,timestamp,event_type,device,location,traffic_source,product_id
U25796,2026-08-10 15:58:13.999588,visit,desktop,US,paid_ads,P001
U28410,2026-08-10 15:58:14.003032,visit,mobile,India,social_media,P002
U25796,2026-08-10 15:58:37.999588,signup,desktop,US,paid_ads,P001
U07043,2026-08-10 15:58:46.886600,signup,desktop,Germany,paid_ads,P002
U17362,2026-08-10 16:00:22.948687,visit,desktop,Germany,organic_search,P006
U24130,2026-08-10 16:00:53.989593,visit,mobile,US,paid_ads,P003
U07043,2026-08-10 16:02:03.886600,add_to_cart,desktop,Germany,paid_ads,P002
U17362,2026-08-10 16:03:05.948687,signup,desktop,Germany,organic_search,P006
U25796,2026-08-10 16:04:04.999588,add_to_cart,desktop,US,paid_ads,P001
U24130,2026-08-10 16:04:25.989593,signup,mobile,US,paid_ads,P003
U21210,2026-08-10 16:05:42.964307,visit,mobile,US,social_media,P007
U08243,2026-08-10 16:07:43.886600,visit,tablet,Germany,paid_ads,P001
U11408,2026-08-10 16:07:54.901705,visit,mobile,India,organic_search,P007
U08243,2026-08-10 16:08:49.886600,signup,tablet,Germany,paid_ads,P001
U17362,2026-08-10 16:09:00.948687,add_to_cart,desktop,Germany,organic_search,P006
U24130,2026-08-10 16:09:35.989593,add_to_cart,mobile,US,paid_ads,P003
U26742,2026-08-10 16:10:54.003032,visit,mobile,Germany,organic_search,P003
U20906,2026-08-10 16:14:31.964307,visit,mobile,UK,paid_ads,P002
U14771,2026-08-10 16:15:07.933062,visit,desktop,Germany,organic_search,P007
U06210,2026-08-10 16:22:06.882855,visit,desktop,Germany,paid_ads,P003
U19497,2026-08-10 16:24:58.948687,visit,mobile,Germany,paid_ads,P002
U19497,2026-08-10 16:25:21.948687,signup,mobile,Germany,paid_ads,P002
U19497,2026-08-10 16:26:03.948687,add_to_cart,mobile,Germany,paid_ads,P002
U09766,2026-08-10 16:26:38.901705,visit,desktop,UK,social_media,P004
U09766,2026-08-10 16:27:38.901705,signup,desktop,UK,social_media,P004
U11161,2026-08-10 16:29:42.901705,visit,mobile,India,organic_search,P002
U02031,2026-08-10 16:32:12.851509,visit,mobile,India,organic_search,P002
U12002,2026-08-10 16:32:24.917437,visit,desktop,Germany,paid_ads,P008
U11161,2026-08-10 16:32:39.901705,signup,mobile,India,organic_search,P002
U12002,2026-08-10 16:33:30.917437,signup,desktop,Germany,paid_ads,P008
U11788,2026-08-10 16:34:12.901705,visit,mobile,US,social_media,P006
U02031,2026-08-10 16:34:38.851509,signup,mobile,India,organic_search,P002
U20501,2026-08-10 16:35:23.964307,visit,mobile,US,paid_ads,P008
U15885,2026-08-10 16:36:49.933062,visit,desktop,Germany,paid_ads,P002
U03025,2026-08-10 16:36:57.851509,visit,mobile,Germany,organic_search,P007
U02031,2026-08-10 16:38:00.851509,add_to_cart,mobile,India,organic_search,P002
U18111,2026-08-10 16:39:08.948687,visit,mobile,US,social_media,P007
U12002,2026-08-10 16:41:57.917437,add_to_cart,desktop,Germany,paid_ads,P008
U05773,2026-08-10 16:43:48.879858,visit,tablet,US,organic_search,P002
U02281,2026-08-10 16:43:59.851509,visit,mobile,Germany,social_media,P002
U09663,2026-08-10 16:45:39.901705,visit,desktop,US,organic_search,P001
U12002,2026-08-10 16:47:03.917437,purchase,desktop,Germany,paid_ads,P008
U02281,2026-08-10 16:47:59.851509,signup,mobile,Germany,social_media,P002
U03699,2026-08-10 16:50:02.867126,visit,desktop,UK,social_media,P008
U08820,2026-08-10 16:54:11.886600,visit,desktop,UK,organic_search,P003
U08820,2026-08-10 16:54:54.886600,signup,desktop,UK,organic_search,P003
U26847,2026-08-10 16:55:15.003032,visit,mobile,Germany,organic_search,P001
U25916,2026-08-10 16:57:30.000584,visit,mobile,UK,organic_search,P004
U28590,2026-08-10 16:57:30.003032,visit,mobile,India,social_media,P007
U13636,2026-08-10 16:57:37.917437,visit,desktop,India,paid_ads,P003
U26847,2026-08-10 16:59:01.003032,signup,mobile,Germany,organic_search,P001
U25942,2026-08-10 17:00:39.000584,visit,mobile,US,organic_search,P008
U13636,2026-08-10 17:02:26.917437,signup,desktop,India,paid_ads,P003
U25942,2026-08-10 17:02:44.000584,signup,mobile,US,organic_search,P008
U04321,2026-08-10 17:03:17.871849,visit,desktop,India,organic_search,P007
U25209,2026-08-10 17:03:59.995592,visit,desktop,India,social_media,P001
U11901,2026-08-10 17:04:04.901705,visit,mobile,US,social_media,P004
U26847,2026-08-10 17:05:49.003032,add_to_cart,mobile,Germany,organic_search,P001
U02534,2026-08-10 17:06:19.851509,visit,mobile,Germany,organic_search,P007
U27973,2026-08-10 17:06:38.003032,visit,mobile,US,organic_search,P002
U24282,2026-08-10 17:06:45.990591,visit,mobile,US,social_media,P001
U18123,2026-08-10 17:07:26.948687,visit,mobile,India,social_media,P002
U02534,2026-08-10 17:08:06.851509,signup,mobile,Germany,organic_search,P007
U27973,2026-08-10 17:09:05.003032,signup,mobile,US,organic_search,P002
U02534,2026-08-10 17:09:24.851509,add_to_cart,mobile,Germany,organic_search,P007
U18123,2026-08-10 17:11:20.948687,signup,mobile,India,social_media,P002
U06989,2026-08-10 17:12:46.886600,visit,desktop,India,organic_search,P005
U00993,2026-08-10 17:13:21.851509,visit,mobile,Germany,organic_search,P007
U14645,2026-08-10 17:13:49.933062,visit,mobile,Germany,social_media,P007
U11115,2026-08-10 17:14:01.901705,visit,desktop,US,paid_ads,P008
U26284,2026-08-10 17:14:19.002587,visit,desktop,US,paid_ads,P008
U02465,2026-08-10 17:15:02.851509,visit,tablet,India,paid_ads,P007
U11115,2026-08-10 17:16:38.901705,signup,desktop,US,paid_ads,P008
U21629,2026-08-10 17:17:05.964307,visit,mobile,US,organic_search,P005
U26847,2026-08-10 17:17:25.003032,purchase,mobile,Germany,organic_search,P001
U21629,2026-08-10 17:17:35.964307,signup,mobile,US,organic_search,P005
U02465,2026-08-10 17:18:15.851509,signup,tablet,India,paid_ads,P007
U06729,2026-08-10 17:18:23.885855,visit,mobile,US,organic_search,P004
U11115,2026-08-10 17:19:18.901705,add_to_cart,desktop,US,paid_ads,P008
U08184,2026-08-10 17:19:31.886600,visit,mobile,India,paid_ads,P003
U08184,2026-08-10 17:21:44.886600,signup,mobile,India,paid_ads,P003
U02150,2026-08-10 17:23:41.851509,visit,tablet,Germany,social_media,P002
U22477,2026-08-10 17:24:45.979935,visit,mobile,US,paid_ads,P005
U22477,2026-08-10 17:25:57.979935,signup,mobile,US,paid_ads,P005
U02550,2026-08-10 17:27:10.851509,visit,tablet,UK,organic_search,P008
U02550,2026-08-10 17:27:49.851509,signup,tablet,UK,organic_search,P008
U22477,2026-08-10 17:28:08.979935,add_to_cart,mobile,US,paid_ads,P005
U02150,2026-08-10 17:28:29.851509,signup,tablet,Germany,social_media,P002
U02550,2026-08-10 17:33:45.851509,add_to_cart,tablet,UK,organic_search,P008
U01716,2026-08-10 17:35:58.851509,visit,mobile,US,paid_ads,P007
U07429,2026-08-10 17:36:12.886600,visit,desktop,India,social_media,P008
U19387,2026-08-10 17:36:26.948687,visit,desktop,US,organic_search,P005
U00589,2026-08-10 17:37:24.835833,visit,mobile,US,social_media,P001
U15743,2026-08-10 17:37:49.933062,visit,tablet,Germany,organic_search,P008
U02550,2026-08-10 17:38:38.851509,purchase,tablet,UK,organic_search,P008
U01716,2026-08-10 17:39:12.851509,signup,mobile,US,paid_ads,P007
U25913,2026-08-10 17:39:39.000584,visit,mobile,Germany,social_media,P008
U00559,2026-08-10 17:39:45.835833,visit,mobile,India,paid_ads,P005
U26043,2026-08-10 17:40:32.000584,visit,desktop,US,social_media,P001
U15743,2026-08-10 17:42:16.933062,signup,tablet,Germany,organic_search,P008
U02825,2026-08-10 17:44:38.851509,visit,desktop,UK,paid_ads,P001
U26043,2026-08-10 17:44:45.000584,signup,desktop,US,social_media,P001
U00551,2026-08-10 17:45:26.835833,visit,mobile,US,social_media,P004
U26281,2026-08-10 17:46:01.002587,visit,desktop,UK,social_media,P004
U15743,2026-08-10 17:48:02.933062,add_to_cart,tablet,Germany,organic_search,P008
U23120,2026-08-10 17:48:54.983944,visit,mobile,Germany,organic_search,P002
U23188,2026-08-10 17:49:09.983944,visit,mobile,UK,paid_ads,P003
U02825,2026-08-10 17:49:25.851509,signup,desktop,UK,paid_ads,P001
U12119,2026-08-10 17:49:25.917437,visit,mobile,US,organic_search,P004
U01709,2026-08-10 17:49:42.851509,visit,mobile,UK,organic_search,P008
U18682,2026-08-10 17:49:53.948687,visit,mobile,UK,paid_ads,P006
U23120,2026-08-10 17:50:44.983944,signup,mobile,Germany,organic_search,P002
U23188,2026-08-10 17:52:45.983944,signup,mobile,UK,paid_ads,P003
U26768,2026-08-10 17:52:46.003032,visit,mobile,US,organic_search,P005
U16752,2026-08-10 17:54:12.933062,visit,mobile,Germany,paid_ads,P002
U07135,2026-08-10 17:55:23.886600,visit,desktop,India,organic_search,P008
U23188,2026-08-10 17:56:05.983944,add_to_cart,mobile,UK,paid_ads,P003
U16752,2026-08-10 17:56:34.933062,signup,mobile,Germany,paid_ads,P002
U01477,2026-08-10 17:57:53.851509,visit,tablet,US,social_media,P008
U01477,2026-08-10 17:59:23.851509,signup,tablet,US,social_media,P008
U09851,2026-08-10 17:59:44.901705,visit,desktop,India,organic_search,P007
U15319,2026-08-10 17:59:45.933062,visit,desktop,India,organic_search,P005
U07135,2026-08-10 18:00:04.886600,signup,desktop,India,organic_search,P008
U07135,2026-08-10 18:02:13.886600,add_to_cart,desktop,India,organic_search,P008
U20388,2026-08-10 18:03:32.964307,visit,desktop,US,social_media,P002
U07082,2026-08-10 18:04:27.886600,visit,mobile,UK,organic_search,P003
U00384,2026-08-10 18:05:22.835833,visit,mobile,India,organic_search,P002
U20339,2026-08-10 18:06:38.964307,visit,mobile,Germany,social_media,P006
U11251,2026-08-10 18:10:47.901705,visit,mobile,India,paid_ads,P001
U07135,2026-08-10 18:11:19.886600,purchase,desktop,India,organic_search,P008
U07323,2026-08-10 18:11:49.886600,visit,desktop,India,organic_search,P008
U03959,2026-08-10 18:12:07.869744,visit,desktop,US,paid_ads,P001
U19898,2026-08-10 18:13:01.964307,visit,mobile,US,paid_ads,P003
U01286,2026-08-10 18:13:54.851509,visit,tablet,UK,paid_ads,P008
U24068,2026-08-10 18:14:15.989593,visit,mobile,US,organic_search,P006
U24016,2026-08-10 18:14:47.988527,visit,mobile,India,paid_ads,P008
U19898,2026-08-10 18:14:55.964307,signup,mobile,US,paid_ads,P003
U01301,2026-08-10 18:15:38.851509,visit,mobile,US,social_media,P007
U09333,2026-08-10 18:15:45.901705,visit,desktop,UK,organic_search,P006
U24016,2026-08-10 18:16:38.988527,signup,mobile,India,paid_ads,P008
U19819,2026-08-10 18:17:07.948687,visit,mobile,US,social_media,P008
U08873,2026-08-10 18:18:34.886600,visit,mobile,US,organic_search,P002
U09333,2026-08-10 18:20:19.901705,signup,desktop,UK,organic_search,P006
U19898,2026-08-10 18:20:30.964307,add_to_cart,mobile,US,paid_ads,P003
U01864,2026-08-10 18:21:01.851509,visit,mobile,US,organic_search,P003
U11394,2026-08-10 18:23:02.901705,visit,mobile,Germany,organic_search,P002
U01864,2026-08-10 18:23:05.851509,signup,mobile,US,organic_search,P003
U06310,2026-08-10 18:23:07.882855,visit,mobile,India,paid_ads,P004
U02670,2026-08-10 18:23:22.851509,visit,mobile,India,social_media,P005
U01864,2026-08-10 18:24:06.851509,add_to_cart,mobile,US,organic_search,P003
U23815,2026-08-10 18:24:45.987591,visit,mobile,India,organic_search,P006
U14313,2026-08-10 18:25:03.917437,visit,tablet,US,organic_search,P005
U06310,2026-08-10 18:26:06.882855,signup,mobile,India,paid_ads,P004
U03233,2026-08-10 18:27:13.851509,visit,desktop,India,organic_search,P002
U14436,2026-08-10 18:28:10.917437,visit,desktop,Germany,organic_search,P001
U16338,2026-08-10 18:28:27.933062,visit,mobile,UK,social_media,P007
U07385,2026-08-10 18:30:48.886600,visit,mobile,Germany,social_media,P001
U03233,2026-08-10 18:31:02.851509,signup,desktop,India,organic_search,P002
U14436,2026-08-10 18:31:38.917437,signup,desktop,Germany,organic_search,P001
U08497,2026-08-10 18:32:44.886600,visit,desktop,US,organic_search,P005
U06014,2026-08-10 18:33:41.881858,visit,mobile,India,social_media,P004
U14436,2026-08-10 18:36:08.917437,add_to_cart,desktop,Germany,organic_search,P001
U20472,2026-08-10 18:36:55.964307,visit,desktop,UK,paid_ads,P001
U16939,2026-08-10 18:37:16.933062,visit,desktop,Germany,organic_search,P005
U16939,2026-08-10 18:37:39.933062,signup,desktop,Germany,organic_search,P005
U10465,2026-08-10 18:38:25.901705,visit,desktop,UK,social_media,P004
U20472,2026-08-10 18:38:46.964307,signup,desktop,UK,paid_ads,P001
U21956,2026-08-10 18:39:41.964307,visit,desktop,US,paid_ads,P002
U20472,2026-08-10 18:40:20.964307,add_to_cart,desktop,UK,paid_ads,P001
U25241,2026-08-10 18:40:23.996583,visit,mobile,India,organic_search,P006
U22375,2026-08-10 18:42:22.964307,visit,mobile,Germany,organic_search,P002
U16290,2026-08-10 18:42:25.933062,visit,mobile,Germany,social_media,P004
U03634,2026-08-10 18:42:44.867126,visit,desktop,Germany,organic_search,P002
U21956,2026-08-10 18:43:27.964307,signup,desktop,US,paid_ads,P002
U28037,2026-08-10 18:43:42.003032,visit,mobile,India,paid_ads,P001
U12866,2026-08-10 18:43:55.917437,visit,desktop,India,social_media,P007
U14436,2026-08-10 18:45:40.917437,purchase,desktop,Germany,organic_search,P001
U03051,2026-08-10 18:45:44.851509,visit,mobile,India,social_media,P007
U21956,2026-08-10 18:47:18.964307,add_to_cart,desktop,US,paid_ads,P002
U14154,2026-08-10 18:48:19.917437,visit,mobile,India,paid_ads,P006
U21956,2026-08-10 18:48:55.964307,purchase,desktop,US,paid_ads,P002
U13539,2026-08-10 18:49:22.917437,visit,mobile,India,paid_ads,P003
U15869,2026-08-10 18:55:38.933062,visit,desktop,UK,social_media,P006
U23708,2026-08-10 18:57:19.986480,visit,mobile,UK,paid_ads,P005
U23708,2026-08-10 18:57:41.986480,signup,mobile,UK,paid_ads,P005
U23708,2026-08-10 18:59:19.986480,add_to_cart,mobile,UK,paid_ads,P005
U20338,2026-08-10 19:01:02.964307,visit,desktop,India,organic_search,P007
U03580,2026-08-10 19:01:27.867126,visit,mobile,Germany,organic_search,P003
U24434,2026-08-10 19:03:05.991595,visit,mobile,Germany,paid_ads,P003
U10555,2026-08-10 19:03:37.901705,visit,mobile,Germany,organic_search,P008
U20338,2026-08-10 19:03:39.964307,signup,desktop,India,organic_search,P007
U20338,2026-08-10 19:04:29.964307,add_to_cart,desktop,India,organic_search,P007
U03580,2026-08-10 19:04:50.867126,signup,mobile,Germany,organic_search,P003
U10009,2026-08-10 19:05:09.901705,visit,mobile,India,paid_ads,P005
U18512,2026-08-10 19:06:04.948687,visit,desktop,India,organic_search,P002
U18512,2026-08-10 19:07:12.948687,signup,desktop,India,organic_search,P002
U10555,2026-08-10 19:07:27.901705,signup,mobile,Germany,organic_search,P008
U26844,2026-08-10 19:08:58.003032,visit,mobile,India,paid_ads,P008
U22394,2026-08-10 19:11:17.964307,visit,desktop,US,paid_ads,P002
U23725,2026-08-10 19:12:41.987591,visit,mobile,US,social_media,P006
U26844,2026-08-10 19:13:35.003032,signup,mobile,India,paid_ads,P008
U12022,2026-08-10 19:14:10.917437,visit,mobile,US,social_media,P005
U10812,2026-08-10 19:15:05.901705,visit,desktop,US,paid_ads,P008
U14826,2026-08-10 19:15:26.933062,visit,mobile,India,organic_search,P001
U23725,2026-08-10 19:16:25.987591,signup,mobile,US,social_media,P006
U25353,2026-08-10 19:16:44.996583,visit,desktop,India,social_media,P006
U11092,2026-08-10 19:17:37.901705,visit,mobile,India,paid_ads,P008
U28174,2026-08-10 19:17:38.003032,visit,desktop,US,organic_search,P005
U02629,2026-08-10 19:17:56.851509,visit,mobile,US,paid_ads,P008
U14826,2026-08-10 19:17:57.933062,signup,mobile,India,organic_search,P001
U20338,2026-08-10 19:18:26.964307,purchase,desktop,India,organic_search,P007
U28174,2026-08-10 19:19:50.003032,signup,desktop,US,organic_search,P005
U10812,2026-08-10 19:19:59.901705,signup,desktop,US,paid_ads,P008
U26844,2026-08-10 19:20:27.003032,add_to_cart,mobile,India,paid_ads,P008
U02905,2026-08-10 19:22:13.851509,visit,mobile,India,paid_ads,P002
U23425,2026-08-10 19:22:19.984942,visit,mobile,UK,social_media,P006
U28491,2026-08-10 19:22:24.003032,visit,tablet,US,organic_search,P002
U25625,2026-08-10 19:23:18.998589,visit,mobile,India,paid_ads,P004
U28491,2026-08-10 19:24:18.003032,signup,tablet,US,organic_search,P002
U23428,2026-08-10 19:25:04.984942,visit,desktop,US,paid_ads,P003
U26311,2026-08-10 19:25:05.003032,visit,mobile,US,paid_ads,P007
U26311,2026-08-10 19:25:58.003032,signup,mobile,US,paid_ads,P007
U26844,2026-08-10 19:26:45.003032,purchase,mobile,India,paid_ads,P008
U11438,2026-08-10 19:27:06.901705,visit,desktop,Germany,organic_search,P008
U28491,2026-08-10 19:27:57.003032,add_to_cart,tablet,US,organic_search,P002
U18045,2026-08-10 19:28:16.948687,visit,tablet,India,paid_ads,P004
U09864,2026-08-10 19:28:33.901705,visit,desktop,US,organic_search,P001
U09864,2026-08-10 19:29:08.901705,signup,desktop,US,organic_search,P001
U23428,2026-08-10 19:29:12.984942,signup,desktop,US,paid_ads,P003
U23428,2026-08-10 19:30:16.984942,add_to_cart,desktop,US,paid_ads,P003
U09864,2026-08-10 19:32:13.901705,add_to_cart,desktop,US,organic_search,P001
U11489,2026-08-10 19:33:25.901705,visit,desktop,India,organic_search,P008
U25699,2026-08-10 19:33:28.998589,visit,desktop,India,organic_search,P003
U23428,2026-08-10 19:34:59.984942,purchase,desktop,US,paid_ads,P003
U02346,2026-08-10 19:36:01.851509,visit,mobile,US,organic_search,P006
U02346,2026-08-10 19:36:48.851509,signup,mobile,US,organic_search,P006
U25699,2026-08-10 19:37:20.998589,signup,desktop,India,organic_search,P003
U12093,2026-08-10 19:40:46.917437,visit,desktop,US,paid_ads,P007
U09358,2026-08-10 19:41:47.901705,visit,mobile,India,social_media,P003
U09864,2026-08-10 19:42:29.901705,purchase,desktop,US,organic_search,P001
U12093,2026-08-10 19:43:07.917437,signup,desktop,US,paid_ads,P007
U19745,2026-08-10 19:44:03.948687,visit,mobile,Germany,social_media,P008
U22665,2026-08-10 19:46:07.979935,visit,desktop,India,organic_search,P007
U22665,2026-08-10 19:47:25.979935,signup,desktop,India,organic_search,P007
U13747,2026-08-10 19:48:45.917437,visit,mobile,US,paid_ads,P006
U27763,2026-08-10 19:49:02.003032,visit,desktop,US,paid_ads,P008
U22665,2026-08-10 19:50:32.979935,add_to_cart,desktop,India,organic_search,P007
U13747,2026-08-10 19:51:42.917437,signup,mobile,US,paid_ads,P006
U12093,2026-08-10 19:52:40.917437,add_to_cart,desktop,US,paid_ads,P007
U24695,2026-08-10 19:54:08.992607,visit,mobile,US,paid_ads,P008
U12493,2026-08-10 19:58:29.917437,visit,mobile,US,organic_search,P007
U15904,2026-08-10 19:58:35.933062,visit,mobile,Germany,paid_ads,P002
U12493,2026-08-10 19:59:32.917437,signup,mobile,US,organic_search,P007
U28059,2026-08-10 19:59:56.003032,visit,mobile,US,organic_search,P007
U27782,2026-08-10 20:00:49.003032,visit,mobile,US,organic_search,P008
U19683,2026-08-10 20:01:08.948687,visit,mobile,India,paid_ads,P006
U15904,2026-08-10 20:01:31.933062,signup,mobile,Germany,paid_ads,P002
U28059,2026-08-10 20:03:06.003032,signup,mobile,US,organic_search,P007
U28433,2026-08-10 20:04:48.003032,visit,desktop,US,social_media,P004
U12493,2026-08-10 20:05:37.917437,add_to_cart,mobile,US,organic_search,P007
U13638,2026-08-10 20:05:44.917437,visit,tablet,India,paid_ads,P005
U15904,2026-08-10 20:06:25.933062,add_to_cart,mobile,Germany,paid_ads,P002
U00051,2026-08-10 20:06:37.835833,visit,tablet,UK,social_media,P002
U14286,2026-08-10 20:08:22.917437,visit,mobile,Germany,paid_ads,P004
U22764,2026-08-10 20:09:05.981864,visit,mobile,US,paid_ads,P002
U00051,2026-08-10 20:09:12.835833,signup,tablet,UK,social_media,P002
U13638,2026-08-10 20:09:26.917437,signup,tablet,India,paid_ads,P005
U06280,2026-08-10 20:10:24.882855,visit,mobile,UK,social_media,P001
U19295,2026-08-10 20:10:36.948687,visit,mobile,US,paid_ads,P001
U19545,2026-08-10 20:11:18.948687,visit,desktop,India,paid_ads,P007
U20921,2026-08-10 20:11:56.964307,visit,tablet,US,paid_ads,P002
U04411,2026-08-10 20:11:59.871849,visit,mobile,UK,paid_ads,P007
U22372,2026-08-10 20:12:12.964307,visit,mobile,UK,social_media,P005
U22764,2026-08-10 20:13:00.981864,signup,mobile,US,paid_ads,P002
U22183,2026-08-10 20:13:30.964307,visit,desktop,India,paid_ads,P003
U22372,2026-08-10 20:13:48.964307,signup,mobile,UK,social_media,P005
U00585,2026-08-10 20:14:08.835833,visit,tablet,UK,organic_search,P001
U19295,2026-08-10 20:14:14.948687,signup,mobile,US,paid_ads,P001
U22860,2026-08-10 20:14:53.981864,visit,tablet,India,paid_ads,P007
U22183,2026-08-10 20:16:15.964307,signup,desktop,India,paid_ads,P003
U16633,2026-08-10 20:16:42.933062,visit,desktop,India,paid_ads,P001
U00051,2026-08-10 20:17:06.835833,add_to_cart,tablet,UK,social_media,P002
U02254,2026-08-10 20:17:20.851509,visit,mobile,India,organic_search,P006
U22183,2026-08-10 20:17:26.964307,add_to_cart,desktop,India,paid_ads,P003
U22372,2026-08-10 20:17:54.964307,add_to_cart,mobile,UK,social_media,P005
U14643,2026-08-10 20:18:25.933062,visit,desktop,India,social_media,P008
U28060,2026-08-10 20:18:44.003032,visit,mobile,US,social_media,P007
U00585,2026-08-10 20:18:47.835833,signup,tablet,UK,organic_search,P001
U22860,2026-08-10 20:18:59.981864,signup,tablet,India,paid_ads,P007
U16633,2026-08-10 20:20:06.933062,signup,desktop,India,paid_ads,P001
U24196,2026-08-10 20:20:14.989593,visit,mobile,UK,organic_search,P006
U00585,2026-08-10 20:20:31.835833,add_to_cart,tablet,UK,organic_search,P001
U17591,2026-08-10 20:21:18.948687,visit,tablet,US,social_media,P001
U24734,2026-08-10 20:21:33.993589,visit,desktop,Germany,paid_ads,P007
U16633,2026-08-10 20:21:34.933062,add_to_cart,desktop,India,paid_ads,P001
U10294,2026-08-10 20:22:28.901705,visit,mobile,US,social_media,P003
U07804,2026-08-10 20:23:38.886600,visit,mobile,UK,organic_search,P007
U24734,2026-08-10 20:24:24.993589,signup,desktop,Germany,paid_ads,P007
U26629,2026-08-10 20:25:05.003032,visit,desktop,US,paid_ads,P008
U07804,2026-08-10 20:25:25.886600,signup,mobile,UK,organic_search,P007
U08078,2026-08-10 20:25:26.886600,visit,mobile,UK,organic_search,P001
U02870,2026-08-10 20:26:40.851509,visit,mobile,India,paid_ads,P003
U00585,2026-08-10 20:27:19.835833,purchase,tablet,UK,organic_search,P001
U02870,2026-08-10 20:28:04.851509,signup,mobile,India,paid_ads,P003
U08078,2026-08-10 20:28:17.886600,signup,mobile,UK,organic_search,P001
U08078,2026-08-10 20:31:57.886600,add_to_cart,mobile,UK,organic_search,P001
U27251,2026-08-10 20:32:35.003032,visit,mobile,India,organic_search,P003
U18049,2026-08-10 20:32:40.948687,visit,tablet,India,social_media,P001
U02870,2026-08-10 20:32:51.851509,add_to_cart,mobile,India,paid_ads,P003
U10762,2026-08-10 20:33:33.901705,visit,mobile,UK,paid_ads,P007
U22159,2026-08-10 20:34:23.964307,visit,desktop,Germany,organic_search,P008
U04540,2026-08-10 20:34:36.872845,visit,mobile,India,organic_search,P004
U18049,2026-08-10 20:34:59.948687,signup,tablet,India,social_media,P001
U16892,2026-08-10 20:36:22.933062,visit,mobile,US,social_media,P006
U24113,2026-08-10 20:36:29.989593,visit,mobile,Germany,organic_search,P005
U27251,2026-08-10 20:36:36.003032,signup,mobile,India,organic_search,P003
U04586,2026-08-10 20:36:53.872845,visit,desktop,US,organic_search,P001
U10762,2026-08-10 20:37:15.901705,signup,mobile,UK,paid_ads,P007
U24113,2026-08-10 20:37:26.989593,signup,mobile,Germany,organic_search,P005
U00035,2026-08-10 20:38:02.835833,visit,desktop,UK,paid_ads,P006
U04540,2026-08-10 20:39:05.872845,signup,mobile,India,organic_search,P004
U00035,2026-08-10 20:41:02.835833,signup,desktop,UK,paid_ads,P006
U00921,2026-08-10 20:44:02.851509,visit,desktop,US,paid_ads,P003
U24113,2026-08-10 20:44:54.989593,add_to_cart,mobile,Germany,organic_search,P005
U27251,2026-08-10 20:45:55.003032,add_to_cart,mobile,India,organic_search,P003
U00921,2026-08-10 20:47:09.851509,signup,desktop,US,paid_ads,P003
U00035,2026-08-10 20:48:17.835833,add_to_cart,desktop,UK,paid_ads,P006
U29235,2026-08-10 20:50:49.018763,visit,mobile,US,paid_ads,P008
U02987,2026-08-10 20:51:34.851509,visit,mobile,India,organic_search,P008
U25069,2026-08-10 20:51:40.995592,visit,mobile,Germany,social_media,P004
U02987,2026-08-10 20:55:14.851509,signup,mobile,India,organic_search,P008
U25358,2026-08-10 20:55:29.996583,visit,mobile,US,social_media,P006
U29235,2026-08-10 20:55:33.018763,signup,mobile,US,paid_ads,P008
U20652,2026-08-10 20:56:09.964307,visit,mobile,India,paid_ads,P001
U28071,2026-08-10 20:58:23.003032,visit,mobile,India,organic_search,P003
U28006,2026-08-10 20:58:32.003032,visit,mobile,US,organic_search,P008
U00035,2026-08-10 21:00:17.835833,purchase,desktop,UK,paid_ads,P006
U04486,2026-08-10 21:00:37.872845,visit,mobile,US,social_media,P008
U28006,2026-08-10 21:01:07.003032,signup,mobile,US,organic_search,P008
U13074,2026-08-10 21:01:10.917437,visit,desktop,US,paid_ads,P001
U14402,2026-08-10 21:02:54.917437,visit,mobile,India,organic_search,P003
U08589,2026-08-10 21:03:53.886600,visit,desktop,India,organic_search,P006
U25540,2026-08-10 21:03:57.997595,visit,mobile,India,social_media,P005
U13074,2026-08-10 21:04:33.917437,signup,desktop,US,paid_ads,P001
U20861,2026-08-10 21:05:56.964307,visit,tablet,India,social_media,P003
U21182,2026-08-10 21:05:58.964307,visit,mobile,UK,organic_search,P004
U25540,2026-08-10 21:06:55.997595,signup,mobile,India,social_media,P005
U28006,2026-08-10 21:07:02.003032,add_to_cart,mobile,US,organic_search,P008
U08589,2026-08-10 21:07:45.886600,signup,desktop,India,organic_search,P006
U15846,2026-08-10 21:07:45.933062,visit,tablet,US,organic_search,P002
U21182,2026-08-10 21:08:47.964307,signup,mobile,UK,organic_search,P004
U09830,2026-08-10 21:09:17.901705,visit,desktop,India,social_media,P004
U15846,2026-08-10 21:10:23.933062,signup,tablet,US,organic_search,P002
U21182,2026-08-10 21:10:58.964307,add_to_cart,mobile,UK,organic_search,P004
U14106,2026-08-10 21:11:04.917437,visit,desktop,UK,organic_search,P008
U00932,2026-08-10 21:11:10.851509,visit,mobile,India,organic_search,P003
U00218,2026-08-10 21:11:18.835833,visit,mobile,UK,paid_ads,P005
U12222,2026-08-10 21:13:16.917437,visit,mobile,India,social_media,P008
U13074,2026-08-10 21:13:36.917437,add_to_cart,desktop,US,paid_ads,P001
U09830,2026-08-10 21:14:08.901705,signup,desktop,India,social_media,P004
U25540,2026-08-10 21:15:06.997595,add_to_cart,mobile,India,social_media,P005
U03537,2026-08-10 21:15:35.867126,visit,tablet,Germany,organic_search,P001
U00932,2026-08-10 21:15:42.851509,signup,mobile,India,organic_search,P003
U19521,2026-08-10 21:16:01.948687,visit,mobile,India,social_media,P006
U03537,2026-08-10 21:16:35.867126,signup,tablet,Germany,organic_search,P001
