user_id,device,location,traffic_source,visit_count,signup_count,cart_count,checkout_count,purchase_count,current_stage,dropped_off
U18416,desktop,India,organic_search,1,0,0,0,0,visit,1
U18417,mobile,India,organic_search,1,0,0,0,0,visit,1
U18418,desktop,Germany,paid_ads,1,1,1,0,0,add_to_cart,1
U18419,mobile,US,social_media,1,1,0,0,0,signup,1
U18420,mobile,US,paid_ads,1,1,0,0,0,signup,1
U18421,mobile,UK,organic_search,1,0,0,0,0,visit,1
U18422,mobile,UK,organic_search,1,1,1,0,0,add_to_cart,1
U18423,tablet,India,paid_ads,1,0,0,0,0,visit,1
U18424,mobile,India,social_media,1,1,1,0,0,add_to_cart,1
U18425,mobile,India,social_media,1,0,0,0,0,visit,1
U18426,mobile,US,paid_ads,1,1,0,0,0,signup,1
U18427,mobile,India,organic_search,1,0,0,0,0,visit,1
U18428,mobile,UK,organic_search,1,1,0,0,0,signup,1
U18429,desktop,US,paid_ads,1,0,0,0,0,visit,1
U18430,tablet,UK,organic_search,1,0,0,0,0,visit,1
U18431,mobile,US,organic_search,1,0,0,0,0,visit,1
U18432,desktop,US,organic_search,1,0,0,0,0,visit,1
U18433,mobile,Germany,paid_ads,1,1,0,0,0,signup,1
U18434,desktop,US,organic_search,1,1,1,0,0,add_to_cart,1
U18435,desktop,UK,social_media,1,0,0,0,0,visit,1
U18436,mobile,UK,paid_ads,1,1,0,0,0,signup,1
U18437,mobile,Germany,social_media,1,0,0,0,0,visit,1
U18438,desktop,US,social_media,1,1,1,0,1,purchase,0
U18439,mobile,India,organic_search,1,1,1,0,0,add_to_cart,1
U18440,mobile,UK,organic_search,1,0,0,0,0,visit,1
U18441,mobile,India,paid_ads,1,1,0,0,0,signup,1
U18442,desktop,UK,organic_search,1,0,0,0,0,visit,1
U18443,desktop,India,paid_ads,1,0,0,0,0,visit,1
U18444,mobile,US,paid_ads,1,0,0,0,0,visit,1
U18445,mobile,US,social_media,1,0,0,0,0,visit,1
U18446,mobile,UK,paid_ads,1,0,0,0,0,visit,1
U18447,desktop,Germany,paid_ads,1,0,0,0,0,visit,1
U18448,desktop,Germany,organic_search,1,1,1,0,0,add_to_cart,1
U18449,tablet,India,organic_search,1,0,0,0,0,visit,1
U18450,mobile,India,paid_ads,1,0,0,0,0,visit,1
U18451,mobile,Germany,social_media,1,0,0,0,0,visit,1
U18452,mobile,UK,paid_ads,1,1,1,0,0,add_to_cart,1
U18453,mobile,US,social_media,1,0,0,0,0,visit,1
U18454,mobile,India,paid_ads,1,1,0,0,0,signup,1
U18455,mobile,India,social_media,1,1,1,0,0,add_to_cart,1
U18456,mobile,India,organic_search,1,0,0,0,0,visit,1
U18457,mobile,UK,paid_ads,1,0,0,0,0,visit,1
U18458,mobile,US,paid_ads,1,1,0,0,0,signup,1
U18459,desktop,UK,paid_ads,1,0,0,0,0,visit,1
U18460,mobile,Germany,organic_search,1,0,0,0,0,visit,1
U18461,desktop,US,organic_search,1,1,1,0,1,purchase,0
U18462,desktop,Germany,organic_search,1,1,0,0,0,signup,1
U18463,desktop,UK,paid_ads,1,0,0,0,0,visit,1
U18464,mobile,US,organic_search,1,0,0,0,0,visit,1
U18465,tablet,India,social_media,1,0,0,0,0,visit,1
U18466,mobile,UK,organic_search,1,1,0,0,0,signup,1
U18467,mobile,India,paid_ads,1,1,1,0,0,add_to_cart,1
U18468,desktop,India,organic_search,1,1,0,0,0,signup,1
U18469,mobile,Germany,organic_search,1,0,0,0,0,visit,1
U18470,tablet,Germany,paid_ads,1,1,0,0,0,signup,1
U18471,desktop,Germany,paid_ads,1,0,0,0,0,visit,1
U18472,desktop,India,social_media,1,1,0,0,0,signup,1
U18473,desktop,US,organic_search,1,0,0,0,0,visit,1
U18474,tablet,India,organic_search,1,1,0,0,0,signup,1
U18475,desktop,India,organic_search,1,1,0,0,0,signup,1
U18476,mobile,US,social_media,1,0,0,0,0,visit,1
U18477,mobile,UK,social_media,1,0,0,0,0,visit,1
U18478,mobile,Germany,organic_search,1,0,0,0,0,visit,1
U18479,mobile,UK,social_media,1,0,0,0,0,visit,1
U18480,mobile,US,paid_ads,1,0,0,0,0,visit,1
U18481,mobile,US,paid_ads,1,0,0,0,0,visit,1
U18482,desktop,UK,paid_ads,1,0,0,0,0,visit,1
U18483,mobile,US,organic_search,1,1,0,0,0,signup,1
U18484,desktop,India,organic_search,1,1,0,0,0,signup,1
U18485,mobile,India,organic_search,1,1,0,0,0,signup,1
U18486,tablet,US,paid_ads,1,0,0,0,0,visit,1
U18487,mobile,India,organic_search,1,1,0,0,0,signup,1
U18488,desktop,India,social_media,1,0,0,0,0,visit,1
U18489,desktop,UK,social_media,1,1,0,0,0,signup,1
U18490,mobile,India,paid_ads,1,1,0,0,0,signup,1
U18491,mobile,US,paid_ads,1,1,0,0,0,signup,1
U18492,mobile,India,paid_ads,1,0,0,0,0,visit,1
U18493,tablet,US,social_media,1,0,0,0,0,visit,1
U18494,mobile,Germany,paid_ads,1,0,0,0,0,visit,1
U18495,tablet,US,organic_search,1,0,0,0,0,visit,1
U18496,mobile,US,organic_search,1,0,0,0,0,visit,1
U18497,mobile,India,organic_search,1,1,0,0,0,signup,1
U18498,desktop,India,paid_ads,1,0,0,0,0,visit,1
U18499,mobile,Germany,organic_search,1,1,0,0,0,signup,1
U18500,tablet,Germany,paid_ads,1,1,1,0,0,add_to_cart,1
U18501,mobile,India,social_media,1,1,0,0,0,signup,1
U18502,mobile,India,organic_search,1,1,1,0,0,add_to_cart,1
U18503,desktop,US,social_media,1,0,0,0,0,visit,1
U18504,desktop,India,organic_search,1,1,0,0,0,signup,1
U18505,mobile,India,paid_ads,1,1,0,0,0,signup,1
U18506,desktop,Germany,social_media,1,0,0,0,0,visit,1
U18507,tablet,US,organic_search,1,1,0,0,0,signup,1
U18508,desktop,US,social_media,1,0,0,0,0,visit,1
U18509,mobile,Germany,organic_search,1,1,1,0,1,purchase,0
U18510,desktop,US,organic_search,1,1,1,0,1,purchase,0
U18511,desktop,UK,social_media,1,0,0,0,0,visit,1
U18512,desktop,India,organic_search,1,1,0,0,0,signup,1
U18513,mobile,US,social_media,1,0,0,0,0,visit,1
U18514,desktop,UK,organic_search,1,1,1,0,0,add_to_cart,1
U18515,mobile,Germany,organic_search,1,0,0,0,0,visit,1
U18516,mobile,Germany,organic_search,1,1,0,0,0,signup,1
U18517,desktop,US,paid_ads,1,1,1,0,1,purchase,0
U18518,mobile,Germany,paid_ads,1,1,1,0,1,purchase,0
U18519,desktop,India,paid_ads,1,0,0,0,0,visit,1
U18520,mobile,UK,paid_ads,1,1,0,0,0,signup,1
U18521,mobile,India,paid_ads,1,1,0,0,0,signup,1
U18522,desktop,India,organic_search,1,1,1,0,0,add_to_cart,1
U18523,desktop,India,social_media,1,0,0,0,0,visit,1
U18524,desktop,India,organic_search,1,1,1,0,1,purchase,0
U18525,mobile,US,paid_ads,1,0,0,0,0,visit,1
U18526,mobile,India,organic_search,1,0,0,0,0,visit,1
U18527,mobile,UK,organic_search,1,0,0,0,0,visit,1
U18528,mobile,UK,organic_search,1,1,0,0,0,signup,1
U18529,desktop,US,paid_ads,1,1,1,0,0,add_to_cart,1
U18530,desktop,Germany,paid_ads,1,1,0,0,0,signup,1
U18531,desktop,India,paid_ads,1,0,0,0,0,visit,1
U18532,tablet,US,paid_ads,1,0,0,0,0,visit,1
U18533,desktop,India,organic_search,1,0,0,0,0,visit,1
U18534,mobile,UK,social_media,1,1,1,0,1,purchase,0
U18535,mobile,US,paid_ads,1,0,0,0,0,visit,1
U18536,tablet,India,organic_search,1,0,0,0,0,visit,1
U18537,tablet,US,social_media,1,1,0,0,0,signup,1
U18538,mobile,India,organic_search,1,0,0,0,0,visit,1
U18539,mobile,US,social_media,1,0,0,0,0,visit,1
U18540,mobile,US,paid_ads,1,0,0,0,0,visit,1
U18541,mobile,UK,organic_search,1,1,1,0,0,add_to_cart,1
U18542,mobile,UK,organic_search,1,0,0,0,0,visit,1
U18543,desktop,UK,organic_search,1,1,0,0,0,signup,1
U18544,mobile,India,social_media,1,0,0,0,0,visit,1
U18545,desktop,UK,social_media,1,0,0,0,0,visit,1
U18546,mobile,UK,paid_ads,1,0,0,0,0,visit,1
U18547,mobile,US,organic_search,1,1,1,0,0,add_to_cart,1
U18548,desktop,Germany,organic_search,1,0,0,0,0,visit,1
U18549,mobile,US,organic_search,1,1,1,0,0,add_to_cart,1
U18550,mobile,US,organic_search,1,1,0,0,0,signup,1
U18551,mobile,UK,organic_search,1,0,0,0,0,visit,1
U18552,mobile,US,organic_search,1,0,0,0,0,visit,1
U18553,desktop,US,social_media,1,0,0,0,0,visit,1
U18554,desktop,US,organic_search,1,0,0,0,0,visit,1
U18555,mobile,UK,paid_ads,1,0,0,0,0,visit,1
U18556,desktop,US,paid_ads,1,1,0,0,0,signup,1
U18557,desktop,UK,paid_ads,1,1,1,0,0,add_to_cart,1
U18558,desktop,US,paid_ads,1,1,0,0,0,signup,1
U18559,desktop,US,paid_ads,1,1,1,0,1,purchase,0
U18560,desktop,Germany,organic_search,1,0,0,0,0,visit,1
U18561,mobile,UK,social_media,1,1,0,0,0,signup,1
U18562,desktop,India,organic_search,1,1,0,0,0,signup,1
U18563,desktop,UK,paid_ads,1,1,0,0,0,signup,1
U18564,tablet,US,paid_ads,1,1,1,0,0,add_to_cart,1
U18565,mobile,India,organic_search,1,0,0,0,0,visit,1
U18566,desktop,Germany,social_media,1,0,0,0,0,visit,1
U18567,mobile,India,paid_ads,1,1,1,0,0,add_to_cart,1
U18568,mobile,India,paid_ads,1,1,0,0,0,signup,1
U18569,desktop,US,social_media,1,0,0,0,0,visit,1
U18570,mobile,India,social_media,1,0,0,0,0,visit,1
U18571,mobile,UK,paid_ads,1,1,0,0,0,signup,1
U18572,mobile,India,organic_search,1,0,0,0,0,visit,1
U18573,desktop,UK,social_media,1,0,0,0,0,visit,1
U18574,mobile,US,paid_ads,1,0,0,0,0,visit,1
U18575,desktop,US,organic_search,1,0,0,0,0,visit,1
U18576,mobile,UK,organic_search,1,1,1,0,0,add_to_cart,1
U18577,tablet,US,organic_search,1,0,0,0,0,visit,1
U18578,desktop,India,organic_search,1,0,0,0,0,visit,1
U18579,desktop,US,social_media,1,0,0,0,0,visit,1
U18580,desktop,UK,paid_ads,1,0,0,0,0,visit,1
U18581,mobile,India,organic_search,1,1,0,0,0,signup,1
U18582,mobile,India,social_media,1,1,0,0,0,signup,1
U18583,mobile,US,paid_ads,1,0,0,0,0,visit,1
U18584,mobile,India,organic_search,1,1,1,0,0,add_to_cart,1
U18585,desktop,US,social_media,1,0,0,0,0,visit,1
U18586,mobile,Germany,organic_search,1,0,0,0,0,visit,1
U18587,mobile,US,paid_ads,1,1,0,0,0,signup,1
U18588,mobile,US,paid_ads,1,1,0,0,0,signup,1
U18589,desktop,UK,social_media,1,1,0,0,0,signup,1
U18590,mobile,UK,social_media,1,0,0,0,0,visit,1
U18591,mobile,Germany,social_media,1,1,0,0,0,signup,1
U18592,desktop,UK,organic_search,1,1,1,0,1,purchase,0
U18593,mobile,Germany,organic_search,1,1,1,0,0,add_to_cart,1
U18594,mobile,US,paid_ads,1,0,0,0,0,visit,1
U18595,desktop,India,social_media,1,0,0,0,0,visit,1
U18596,desktop,Germany,organic_search,1,0,0,0,0,visit,1
U18597,desktop,US,social_media,1,0,0,0,0,visit,1
U18598,desktop,US,organic_search,1,1,0,0,0,signup,1
U18599,mobile,US,paid_ads,1,0,0,0,0,visit,1
U18600,desktop,US,paid_ads,1,0,0,0,0,visit,1
U18601,mobile,US,organic_search,1,0,0,0,0,visit,1
U18602,mobile,India,paid_ads,1,0,0,0,0,visit,1
U18603,tablet,US,organic_search,1,0,0,0,0,visit,1
U18604,mobile,US,organic_search,1,0,0,0,0,visit,1
U18605,mobile,US,paid_ads,1,1,0,0,0,signup,1
U18606,mobile,UK,social_media,1,1,1,0,0,add_to_cart,1
U18607,tablet,UK,organic_search,1,1,0,0,0,signup,1
U18608,tablet,Germany,organic_search,1,0,0,0,0,visit,1
U18609,desktop,UK,organic_search,1,0,0,0,0,visit,1
U18610,mobile,US,paid_ads,1,1,0,0,0,signup,1
U18611,desktop,US,social_media,1,0,0,0,0,visit,1
U18612,mobile,UK,organic_search,1,0,0,0,0,visit,1
U18613,desktop,India,organic_search,1,0,0,0,0,visit,1
U18614,mobile,Germany,organic_search,1,1,0,0,0,signup,1
U18615,mobile,Germany,organic_search,1,1,0,0,0,signup,1
U18616,mobile,UK,organic_search,1,1,1,0,1,purchase,0
U18617,desktop,US,organic_search,1,0,0,0,0,visit,1
U18618,mobile,India,social_media,1,0,0,0,0,visit,1
U18619,desktop,UK,organic_search,1,1,1,0,1,purchase,0
U18620,desktop,India,organic_search,1,1,0,0,0,signup,1
U18621,mobile,India,paid_ads,1,0,0,0,0,visit,1
U18622,desktop,India,social_media,1,0,0,0,0,visit,1
U18623,desktop,India,paid_ads,1,0,0,0,0,visit,1
U18624,desktop,India,paid_ads,1,0,0,0,0,visit,1
U18625,mobile,India,social_media,1,1,0,0,0,signup,1
U18626,mobile,India,organic_search,1,0,0,0,0,visit,1
U18627,mobile,US,paid_ads,1,0,0,0,0,visit,1
U18628,tablet,US,social_media,1,0,0,0,0,visit,1
U18629,desktop,India,social_media,1,0,0,0,0,visit,1
U18630,tablet,India,paid_ads,1,1,1,0,1,purchase,0
U18631,mobile,India,organic_search,1,1,0,0,0,signup,1
U18632,mobile,UK,social_media,1,0,0,0,0,visit,1
U18633,desktop,US,organic_search,1,1,1,0,1,purchase,0
U18634,desktop,US,paid_ads,1,0,0,0,0,visit,1
U18635,tablet,US,organic_search,1,0,0,0,0,visit,1
U18636,mobile,US,social_media,1,0,0,0,0,visit,1
U18637,desktop,India,social_media,1,0,0,0,0,visit,1
U18638,mobile,US,paid_ads,1,0,0,0,0,visit,1
U18639,mobile,UK,organic_search,1,1,0,0,0,signup,1
U18640,mobile,India,organic_search,1,0,0,0,0,visit,1
U18641,mobile,UK,organic_search,1,1,0,0,0,signup,1
U18642,mobile,Germany,organic_search,1,1,1,0,0,add_to_cart,1
U18643,desktop,India,organic_search,1,1,1,0,0,add_to_cart,1
U18644,mobile,Germany,paid_ads,1,0,0,0,0,visit,1
U18645,desktop,India,social_media,1,1,1,0,1,purchase,0
U18646,mobile,US,organic_search,1,0,0,0,0,visit,1
U18647,desktop,India,paid_ads,1,0,0,0,0,visit,1
U18648,desktop,UK,social_media,1,0,0,0,0,visit,1
U18649,mobile,India,social_media,1,0,0,0,0,visit,1
U18650,desktop,US,organic_search,1,1,1,0,0,add_to_cart,1
U18651,desktop,US,organic_search,1,1,0,0,0,signup,1
U18652,mobile,US,paid_ads,1,1,0,0,0,signup,1
U18653,mobile,US,organic_search,1,0,0,0,0,visit,1
U18654,desktop,US,organic_search,1,1,1,0,1,purchase,0
U18655,desktop,UK,social_media,1,1,0,0,0,signup,1
U18656,mobile,Germany,organic_search,1,0,0,0,0,visit,1
U18657,mobile,India,paid_ads,1,1,0,0,0,signup,1
U18658,desktop,US,paid_ads,1,0,0,0,0,visit,1
U18659,tablet,India,organic_search,1,0,0,0,0,visit,1
U18660,mobile,UK,social_media,1,0,0,0,0,visit,1
U18661,tablet,Germany,paid_ads,1,1,0,0,0,signup,1
U18662,mobile,US,organic_search,1,0,0,0,0,visit,1
U18663,desktop,US,organic_search,1,0,0,0,0,visit,1
U18664,mobile,Germany,paid_ads,1,0,0,0,0,visit,1
U18665,desktop,UK,paid_ads,1,0,0,0,0,visit,1
U18666,mobile,US,organic_search,1,0,0,0,0,visit,1
U18667,mobile,UK,paid_ads,1,0,0,0,0,visit,1
U18668,mobile,India,organic_search,1,1,1,0,0,add_to_cart,1
U18669,desktop,India,organic_search,1,0,0,0,0,visit,1
U18670,mobile,India,organic_search,1,0,0,0,0,visit,1
U18671,desktop,US,organic_search,1,1,0,0,0,signup,1
U18672,mobile,India,organic_search,1,1,0,0,0,signup,1
U18673,desktop,UK,organic_search,1,0,0,0,0,visit,1
U18674,tablet,Germany,paid_ads,1,0,0,0,0,visit,1
U18675,tablet,UK,social_media,1,1,0,0,0,signup,1
U18676,mobile,Germany,social_media,1,1,1,0,0,add_to_cart,1
U18677,desktop,US,organic_search,1,0,0,0,0,visit,1
U18678,desktop,UK,paid_ads,1,0,0,0,0,visit,1
U18679,mobile,India,paid_ads,1,0,0,0,0,visit,1
U18680,mobile,US,organic_search,1,0,0,0,0,visit,1
U18681,desktop,US,paid_ads,1,0,0,0,0,visit,1
U18682,mobile,UK,paid_ads,1,0,0,0,0,visit,1
U18683,mobile,US,paid_ads,1,1,1,0,0,add_to_cart,1
U18684,mobile,India,organic_search,1,1,1,0,0,add_to_cart,1
U18685,mobile,India,organic_search,1,1,0,0,0,signup,1
U18686,mobile,US,paid_ads,1,1,0,0,0,signup,1
U18687,desktop,UK,organic_search,1,1,1,0,1,purchase,0
U18688,mobile,US,paid_ads,1,0,0,0,0,visit,1
U18689,desktop,Germany,organic_search,1,1,0,0,0,signup,1
U18690,desktop,US,paid_ads,1,0,0,0,0,visit,1
U18691,mobile,Germany,organic_search,1,1,1,0,0,add_to_cart,1
U18692,desktop,UK,organic_search,1,0,0,0,0,visit,1
U18693,tablet,US,organic_search,1,1,1,0,1,purchase,0
U18694,mobile,US,paid_ads,1,1,1,0,0,add_to_cart,1
U18695,mobile,US,social_media,1,0,0,0,0,visit,1
U18696,mobile,UK,organic_search,1,0,0,0,0,visit,1
U18697,mobile,US,social_media,1,1,0,0,0,signup,1
U18698,mobile,Germany,organic_search,1,0,0,0,0,visit,1
U18699,mobile,India,organic_search,1,0,0,0,0,visit,1
U18700,desktop,UK,social_media,1,0,0,0,0,visit,1
U18701,mobile,US,social_media,1,1,0,0,0,signup,1
U18702,mobile,US,organic_search,1,0,0,0,0,visit,1
U18703,mobile,India,organic_search,1,0,0,0,0,visit,1
U18704,desktop,UK,social_media,1,0,0,0,0,visit,1
U18705,mobile,Germany,organic_search,1,1,0,0,0,signup,1
U18706,desktop,India,organic_search,1,0,0,0,0,visit,1
U18707,desktop,UK,social_media,1,0,0,0,0,visit,1
U18708,mobile,India,social_media,1,0,0,0,0,visit,1
U18709,tablet,US,organic_search,1,1,1,0,1,purchase,0
U18710,mobile,US,paid_ads,1,0,0,0,0,visit,1
U18711,mobile,India,organic_search,1,0,0,0,0,visit,1
U18712,mobile,UK,organic_search,1,0,0,0,0,visit,1
U18713,mobile,UK,social_media,1,1,0,0,0,signup,1
U18714,mobile,US,paid_ads,1,1,0,0,0,signup,1
U18715,mobile,UK,organic_search,1,1,0,0,0,signup,1
U18716,desktop,US,organic_search,1,1,1,0,1,purchase,0
U18717,mobile,India,paid_ads,1,1,0,0,0,signup,1
U18718,mobile,Germany,social_media,1,0,0,0,0,visit,1
U18719,desktop,UK,organic_search,1,0,0,0,0,visit,1
U18720,tablet,US,organic_search,1,1,0,0,0,signup,1
U18721,desktop,Germany,social_media,1,0,0,0,0,visit,1
U18722,desktop,US,organic_search,1,0,0,0,0,visit,1
U18723,mobile,India,paid_ads,1,0,0,0,0,visit,1
U18724,mobile,UK,social_media,1,0,0,0,0,visit,1
U18725,tablet,India,paid_ads,1,0,0,0,0,visit,1
U18726,desktop,UK,organic_search,1,1,0,0,0,signup,1
U18727,mobile,UK,social_media,1,1,0,0,0,signup,1
U18728,mobile,India,social_media,1,0,0,0,0,visit,1
U18729,mobile,Germany,organic_search,1,1,1,0,0,add_to_cart,1
U18730,tablet,India,social_media,1,1,1,0,1,purchase,0
U18731,mobile,US,organic_search,1,1,0,0,0,signup,1
U18732,mobile,US,social_media,1,0,0,0,0,visit,1
U18733,mobile,UK,paid_ads,1,1,1,0,0,add_to_cart,1
U18734,mobile,Germany,paid_ads,1,1,0,0,0,signup,1
U18735,mobile,UK,organic_search,1,1,1,0,0,add_to_cart,1
U18736,mobile,India,organic_search,1,0,0,0,0,visit,1
U18737,mobile,India,paid_ads,1,1,1,0,0,add_to_cart,1
U18738,desktop,US,paid_ads,1,1,0,0,0,signup,1
U18739,desktop,US,organic_search,1,1,0,0,0,signup,1
U18740,desktop,Germany,organic_search,1,1,1,0,1,purchase,0
U18741,mobile,Germany,paid_ads,1,0,0,0,0,visit,1
U18742,desktop,India,organic_search,1,0,0,0,0,visit,1
U18743,desktop,US,paid_ads,1,1,0,0,0,signup,1
U18744,desktop,UK,social_media,1,0,0,0,0,visit,1
U18745,mobile,Germany,organic_search,1,0,0,0,0,visit,1
U18746,desktop,US,paid_ads,1,1,0,0,0,signup,1
U18747,mobile,India,paid_ads,1,0,0,0,0,visit,1
U18748,mobile,US,organic_search,1,0,0,0,0,visit,1
U18749,tablet,US,social_media,1,1,1,0,0,add_to_cart,1
U18750,desktop,India,organic_search,1,0,0,0,0,visit,1
U18751,mobile,US,social_media,1,0,0,0,0,visit,1
U18752,mobile,Germany,organic_search,1,0,0,0,0,visit,1
U18753,desktop,India,paid_ads,1,1,1,0,0,add_to_cart,1
U18754,mobile,Germany,social_media,1,1,0,0,0,signup,1
U18755,mobile,India,social_media,1,0,0,0,0,visit,1
U18756,tablet,US,organic_search,1,0,0,0,0,visit,1
U18757,desktop,US,social_media,1,1,0,0,0,signup,1
U18758,mobile,India,organic_search,1,1,1,0,0,add_to_cart,1
U18759,mobile,India,paid_ads,1,1,0,0,0,signup,1
U18760,desktop,India,social_media,1,0,0,0,0,visit,1
U18761,mobile,India,organic_search,1,1,0,0,0,signup,1
U18762,mobile,US,organic_search,1,1,0,0,0,signup,1
U18763,mobile,US,organic_search,1,0,0,0,0,visit,1
U18764,desktop,India,paid_ads,1,0,0,0,0,visit,1
U18765,desktop,UK,organic_search,1,0,0,0,0,visit,1
U18766,mobile,UK,paid_ads,1,1,1,0,0,add_to_cart,1
U18767,desktop,UK,organic_search,1,1,1,0,0,add_to_cart,1
U18768,mobile,India,organic_search,1,1,1,0,1,purchase,0
U18769,desktop,Germany,organic_search,1,1,1,0,1,purchase,0
U18770,mobile,UK,social_media,1,0,0,0,0,visit,1
U18771,desktop,UK,social_media,1,0,0,0,0,visit,1
U18772,mobile,UK,paid_ads,1,0,0,0,0,visit,1
U18773,mobile,US,social_media,1,0,0,0,0,visit,1
U18774,desktop,US,organic_search,1,0,0,0,0,visit,1
U18775,mobile,UK,paid_ads,1,0,0,0,0,visit,1
U18776,mobile,US,organic_search,1,0,0,0,0,visit,1
U18777,mobile,India,organic_search,1,1,0,0,0,signup,1
U18778,desktop,India,organic_search,1,1,1,0,0,add_to_cart,1
U18779,desktop,India,paid_ads,1,1,1,0,1,purchase,0
U18780,desktop,UK,paid_ads,1,0,0,0,0,visit,1
U18781,mobile,India,organic_search,1,0,0,0,0,visit,1
U18782,desktop,US,organic_search,1,0,0,0,0,visit,1
U18783,mobile,UK,organic_search,1,1,0,0,0,signup,1
U18784,mobile,India,organic_search,1,0,0,0,0,visit,1
U18785,mobile,UK,organic_search,1,1,1,0,0,add_to_cart,1
U18786,mobile,UK,organic_search,1,0,0,0,0,visit,1
U18787,tablet,US,organic_search,1,1,0,0,0,signup,1
U18788,mobile,India,paid_ads,1,0,0,0,0,visit,1
U18789,desktop,India,organic_search,1,0,0,0,0,visit,1
U18790,desktop,Germany,organic_search,1,0,0,0,0,visit,1
U18791,mobile,India,organic_search,1,0,0,0,0,visit,1
U18792,desktop,Germany,paid_ads,1,0,0,0,0,visit,1
U18793,desktop,India,organic_search,1,0,0,0,0,visit,1
U18794,mobile,India,organic_search,1,0,0,0,0,visit,1
U18795,desktop,US,organic_search,1,0,0,0,0,visit,1
U18796,mobile,Germany,organic_search,1,1,1,0,0,add_to_cart,1
U18797,mobile,US,organic_search,1,0,0,0,0,visit,1
U18798,mobile,UK,organic_search,1,1,1,0,0,add_to_cart,1
U18799,desktop,India,social_media,1,0,0,0,0,visit,1
U18800,mobile,India,organic_search,1,0,0,0,0,visit,1
U18801,mobile,US,organic_search,1,1,0,0,0,signup,1
U18802,mobile,US,organic_search,1,1,1,0,0,add_to_cart,1
U18803,mobile,UK,social_media,1,0,0,0,0,visit,1
U18804,tablet,Germany,organic_search,1,1,1,0,1,purchase,0
U18805,mobile,UK,paid_ads,1,1,1,0,0,add_to_cart,1
U18806,mobile,India,paid_ads,1,0,0,0,0,visit,1
U18807,mobile,India,organic_search,1,1,0,0,0,signup,1
U18808,tablet,India,paid_ads,1,0,0,0,0,visit,1
U18809,mobile,US,paid_ads,1,1,0,0,0,signup,1
U18810,mobile,India,organic_search,1,1,1,0,0,add_to_cart,1
U18811,mobile,US,organic_search,1,1,0,0,0,signup,1
U18812,mobile,India,paid_ads,1,1,0,0,0,signup,1
U18813,mobile,UK,paid_ads,1,1,0,0,0,signup,1
U18814,mobile,US,organic_search,1,0,0,0,0,visit,1
U18815,mobile,India,organic_search,1,0,0,0,0,visit,1
U18816,mobile,US,organic_search,1,0,0,0,0,visit,1
U18817,tablet,US,paid_ads,1,0,0,0,0,visit,1
U18818,mobile,India,paid_ads,1,1,1,0,0,add_to_cart,1
U18819,desktop,US,paid_ads,1,0,0,0,0,visit,1
U18820,mobile,US,organic_search,1,0,0,0,0,visit,1
U18821,desktop,India,organic_search,1,1,0,0,0,signup,1
U18822,mobile,UK,social_media,1,0,0,0,0,visit,1
U18823,mobile,Germany,organic_search,1,1,1,0,0,add_to_cart,1
U18824,mobile,Germany,paid_ads,1,0,0,0,0,visit,1
U18825,mobile,Germany,organic_search,1,1,1,0,0,add_to_cart,1
U18826,mobile,UK,organic_search,1,1,0,0,0,signup,1
U18827,mobile,India,organic_search,1,0,0,0,0,visit,1
U18828,desktop,Germany,organic_search,1,0,0,0,0,visit,1
U18829,mobile,US,paid_ads,1,0,0,0,0,visit,1
U18830,tablet,India,social_media,1,0,0,0,0,visit,1
U18831,desktop,Germany,paid_ads,1,0,0,0,0,visit,1
U18832,mobile,UK,social_media,1,0,0,0,0,visit,1
U18833,mobile,UK,social_media,1,1,0,0,0,signup,1
U18834,mobile,Germany,organic_search,1,0,0,0,0,visit,1
U18835,mobile,India,organic_search,1,1,0,0,0,signup,1
U18836,mobile,Germany,paid_ads,1,1,0,0,0,signup,1
U18837,mobile,US,paid_ads,1,0,0,0,0,visit,1
U18838,mobile,US,paid_ads,1,1,0,0,0,signup,1
U18839,mobile,US,organic_search,1,0,0,0,0,visit,1
U18840,desktop,India,organic_search,1,0,0,0,0,visit,1
U18841,mobile,US,paid_ads,1,0,0,0,0,visit,1
U18842,desktop,India,paid_ads,1,1,1,0,0,add_to_cart,1
U18843,mobile,UK,organic_search,1,1,0,0,0,signup,1
U18844,desktop,UK,organic_search,1,1,1,0,1,purchase,0
U18845,mobile,India,paid_ads,1,0,0,0,0,visit,1
U18846,desktop,Germany,organic_search,1,0,0,0,0,visit,1
U18847,mobile,UK,paid_ads,1,0,0,0,0,visit,1
U18848,mobile,US,organic_search,1,1,0,0,0,signup,1
U18849,mobile,US,paid_ads,1,1,0,0,0,signup,1
U18850,mobile,Germany,organic_search,1,0,0,0,0,visit,1
U18851,desktop,US,organic_search,1,0,0,0,0,visit,1
U18852,desktop,Germany,organic_search,1,1,1,0,0,add_to_cart,1
U18853,mobile,India,organic_search,1,1,1,0,0,add_to_cart,1
U18854,mobile,Germany,organic_search,1,1,0,0,0,signup,1
U18855,desktop,Germany,organic_search,1,1,0,0,0,signup,1
U18856,mobile,UK,organic_search,1,1,1,0,0,add_to_cart,1
U18857,tablet,India,organic_search,1,0,0,0,0,visit,1
U18858,desktop,US,organic_search,1,1,0,0,0,signup,1
U18859,desktop,India,paid_ads,1,1,0,0,0,signup,1
U18860,desktop,US,paid_ads,1,1,1,0,0,add_to_cart,1
U18861,mobile,US,social_media,1,0,0,0,0,visit,1
U18862,mobile,UK,organic_search,1,0,0,0,0,visit,1
